"company_name","email","source_url","category","search_query","timestamp"
"Branches And Offices","mfckg@xiamenair.comairport","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","cgq@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","ctu@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","dlc@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","can@xiamenair.comairport","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","kwe@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","kwl@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","3509361623@qq.comairport","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","hrb@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","hak@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","hfe@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","het@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","tna@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","kmg@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","lhw@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","lxa@xiamenair.comnanjing","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","nkg@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","nng@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","mfnid@qq.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","put@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","tao@xiamenair.comshanghai","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","sha@xiamenair.comairport","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","san@xiamenair.comzhuhai","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","zuh@xiamenair.comzhengzhou","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","cgo@xiamenair.comyinchuan","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","inc@xiamenair.comxining","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","xnn@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","sia@xiamenair.comurumqi","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","urc@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","tyn@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","tsn@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","syx@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","she@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","szx@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","mnl@xiamenair.combangkok","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","bkk@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","pnh@xiamenair.com","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","kul@xiamenair.com","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","kulxiamenairlines@gmail.com","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","tpe@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","mfm@xiamenair.comhong","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","hkg@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","sgn@xiamenair.comvancouver","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","yvr@xiamenair.com","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","yvrapmf@xiamenair.com","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","ams@xiamenair.comdoha","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","doh@xiamenair.comhanoi","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","hanoi@xiamenair.comosaka","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","osa@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","mftyo@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","nycoffice@xiamenair.com","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","jfk_handling@xiamenair.com","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","lax@xiamenair.com","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","cdgllt2@sba60.frmelbourne","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","mel@xiamenair.comoffice","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","syd@xiamenair.comjakarta","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","jkt@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","sin@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Branches And Offices","sel@xiamenair.comfax","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/channels/11122.json","Airlines","airline offices Singapore","2025-07-18T09:15:52.424Z"
"Swiss International Airlines Singapore Office","contactus@swiss.com","https://www.findairlineoffices.com/swiss-international-airlines/singapore/","Airlines","airline offices Singapore","2025-07-18T09:15:55.467Z"
"Swiss International Airlines Singapore Office","contactus@swiss.comswiss","https://www.findairlineoffices.com/swiss-international-airlines/singapore/","Airlines","airline offices Singapore","2025-07-18T09:15:55.467Z"
"Swiss International Airlines Singapore Office","info@findairlineoffices.com","https://www.findairlineoffices.com/swiss-international-airlines/singapore/","Airlines","airline offices Singapore","2025-07-18T09:15:55.467Z"
"SINGAPORE AIRLINES",,"https://www.ionorchard.com/en/shop/singapore-airlines.html","Airlines","airline offices Singapore","2025-07-18T09:15:57.738Z"
"Vietnam Airlines Opens City Office  Singapores Raffles","reservation.sg@vietnamairlines.com","https://enews.vietnamairlines.com/2024/07/vietnam-airlines-opens-city-office-in-singapores-raffles-quay/","Airlines","airline offices Singapore","2025-07-18T09:16:03.468Z"
"Vietnam Airlines Opens City Office  Singapores Raffles","sin.station@vietnamairlines.com","https://enews.vietnamairlines.com/2024/07/vietnam-airlines-opens-city-office-in-singapores-raffles-quay/","Airlines","airline offices Singapore","2025-07-18T09:16:03.468Z"
"Vietnam Airlines Opens City Office  Singapores Raffles","telesales@vietnamairlines.com","https://enews.vietnamairlines.com/2024/07/vietnam-airlines-opens-city-office-in-singapores-raffles-quay/","Airlines","airline offices Singapore","2025-07-18T09:16:03.468Z"
"Singapore Airlines Official Website",,"https://www.singaporeair.com/en_UK/sg/home","Airlines","airline offices Singapore","2025-07-18T09:16:05.808Z"
"Contact Us","saa@caas.gov.sg","https://www.caas.gov.sg/who-we-are/contact-us","Airlines","airline offices Singapore","2025-07-18T09:16:08.874Z"
"Our contact details in Singapore  Local Emirates Offices",,"https://www.emirates.com/sg/english/help/offices/sin/singapore/","Airlines","airline offices Singapore","2025-07-18T09:16:11.639Z"
"Spring Airlines Singapore Office","cs@ch.com","https://www.findairlineoffices.com/spring-airlines/singapore/","Airlines","airline offices Singapore","2025-07-18T09:16:15.062Z"
"Spring Airlines Singapore Office","cs@ch.combooking","https://www.findairlineoffices.com/spring-airlines/singapore/","Airlines","airline offices Singapore","2025-07-18T09:16:15.062Z"
"Spring Airlines Singapore Office","info@findairlineoffices.com","https://www.findairlineoffices.com/spring-airlines/singapore/","Airlines","airline offices Singapore","2025-07-18T09:16:15.062Z"
"Contact Us","mf@xiamenair.comsingapore","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/contents/47493.json","Airlines","airline offices Singapore","2025-07-18T09:16:17.558Z"
"Contact Us","mf@xiamenair.comfeedback","https://www.xiamenair.com/en-sg/article-detail?articleLink=/cms-i18n-ow/cms-en-sg/contents/47493.json","Airlines","airline offices Singapore","2025-07-18T09:16:17.558Z"
"United Airlines Singapore Office","addresscustomercare@united.comonline","https://airlineofficedetail.com/offices/united-airlines-singapore-office/","Airlines","airline offices Singapore","2025-07-18T09:16:21.075Z"
"United Airlines Singapore Office","info@airlineofficedetail.com","https://airlineofficedetail.com/offices/united-airlines-singapore-office/","Airlines","airline offices Singapore","2025-07-18T09:16:21.075Z"
"SIA relocating corporate headquarters to new hub in",,"https://www.straitstimes.com/singapore/sia-relocating-corporate-headquarters-to-new-hub-in-upper-changi-road-east","Airlines","airline offices Singapore","2025-07-18T09:16:23.685Z"
"Singapore Airlines Singapore Ticket Office","info@airlines-office.com","https://airlines-office.com/singapore-airlines/singapore-airlines-singapore-ticket-office/","Airlines","airline offices Singapore","2025-07-18T09:16:26.502Z"
"Locate the Nearest Singapore Airlines Office Branch",,"https://www.airwaysoffices.com/singapore-airlines/","Airlines","airline offices Singapore","2025-07-18T09:16:30.419Z"
"National Association of Travel Agents Singapore",,"https://www.natas.travel/","Travel Associations","travel associations Singapore","2025-07-18T09:16:35.201Z"
"Membership Directory",,"https://natas.travel/members/list","Travel Associations","travel associations Singapore","2025-07-18T09:16:37.740Z"
"Travel Agents  Singapore Tourism","stb_ta@stb.gov.sg.back","https://www.stb.gov.sg/industries-experience-development/travel-agents/","Travel Associations","travel associations Singapore","2025-07-18T09:16:40.778Z"
"Travel Agency in Singapore  Tours Cruises Flights Hotels",,"https://www.chanbrothers.com/","Travel Associations","travel associations Singapore","2025-07-18T09:16:55.427Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","support@12go.asia","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","1872shanshantravel@gmail.com","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","1derlust.sg@gmail.com","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","mehta@2xploredmc.com","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","info@360privatetravel.com","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","chiefs@3playtopia.com","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","contact49travelmice@gmail.com","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","sevenwonders@7wonders.com.sg","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","admin.sin@707-inc.com","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","tours@8pmevents.com","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","ideas@8th-wave.com","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","enquiry@96travel.com.sg","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","kali64ros@yahoo.com.sg","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","abmgroup@singnet.com.sg","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Travel Agent Directory - TRUST - Singapore Tourism Board","ask@blueskyescapes.co","https://trust.stb.gov.sg/site/content/tagaem/landing-page/travel-agent.html?service=ALL&type=ALL&status=TA_A","Travel Associations","travel associations Singapore","2025-07-18T09:16:58.656Z"
"Singapore Hotel Association  Home","secretariat@sha.org.sg","https://www.sha.org.sg/","Travel Associations","travel associations Singapore","2025-07-18T09:17:01.232Z"
"Welcome to Association of Singapore Attractions - Association",,"https://www.singapore-attractions.org.sg/","Travel Associations","travel associations Singapore","2025-07-18T09:17:05.421Z"
"Tour  Travel Agency Singapore  Cruise Package  SA Tours","enquiry@satours.com.sg","https://www.satours.com/","Travel Associations","travel associations Singapore","2025-07-18T09:17:07.830Z"
"Tour  Travel Agency Singapore  Cruise Package  SA Tours","mice@satours.com.sg","https://www.satours.com/","Travel Associations","travel associations Singapore","2025-07-18T09:17:07.830Z"
"Society of Tourist Guides Singapore","info@societyoftouristguides.org.sg","https://societyoftouristguides.org.sg/","Travel Associations","travel associations Singapore","2025-07-18T09:17:11.765Z"
"NATAS Travel Fairs",,"https://www.natastravelfair.travel/","Travel Associations","travel associations Singapore","2025-07-18T09:17:13.964Z"
"Pacific Asia Travel Association",,"https://www.pata.org/","Travel Associations","travel associations Singapore","2025-07-18T09:17:16.227Z"
"National Association of Travel Agents Singapore",,"https://www.wta-web.org/eng/members/list/national-association-of-travel-agents-singapore-2","Travel Associations","travel associations Singapore","2025-07-18T09:17:22.239Z"
"Travel Agent List of Singapore","enquiry@asaholiday.com","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","enquiries@azzatravel.com","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","inquiry@chanbrothers.com.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","enquiries@changirecommends.com.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","enquiry@ctc.com.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","enquiries@dynastytravel.com.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","sales@euholidays.com.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","sales@farmosa.com.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","enquiry@followmejapan.com.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","sin.info@his-world.com","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","enquiries@hongthai.com.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","enquiry@joj.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","jtbtravelsaloon.sg@jtbap.com","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","info@lge.com.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","info@michiandco.com","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","sales_enquiries@namho.com.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","travel@newshan.com","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","travel@nta.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","enquiry@satours.com.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","gen@super-travels.com","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","enquiry@travelstar.com.sg","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","travel@webuy.global","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Travel Agent List of Singapore","info@x-trekkers.com","https://www.japan.travel/en/sg/travel-agent-list-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:24.879Z"
"Tours and Travel Agency Singapore  Luxury Tours Agency","enquiry@intriqjourney.com","https://www.intriqjourney.com/","Travel Associations","travel associations Singapore","2025-07-18T09:17:28.193Z"
"ASA Holidays  Best travel deals and affordable holiday","enquiry@asaholiday.com","https://asaholiday.com/","Travel Associations","travel associations Singapore","2025-07-18T09:17:31.843Z"
"ASA Holidays  Best travel deals and affordable holiday","support@domain.com","https://asaholiday.com/","Travel Associations","travel associations Singapore","2025-07-18T09:17:31.843Z"
"Visit Singapore Official Site - Discover Singapores Best",,"https://www.visitsingapore.com/","Travel Associations","travel associations Singapore","2025-07-18T09:17:34.204Z"
"Dynasty Travel - Singapore","4455enquiries@dynastytravel.com.sgdestinationsbespokesustainabilityabout","https://www.dynastytravel.com.sg/","Travel Associations","travel associations Singapore","2025-07-18T09:17:37.339Z"
"10 best travel agencies in Singapore that will make your",,"https://sethlui.com/best-travel-agency-guide-singapore/","Travel Associations","travel associations Singapore","2025-07-18T09:17:45.875Z"
"JAPAN NATIONAL TOURISM ORGANIZATION Singapore",,"https://www.japan.travel/en/sg/","Travel Associations","travel associations Singapore","2025-07-18T09:17:52.131Z"
"Singapore Tourism Board",,"https://www.stb.gov.sg/","Travel Associations","tourism associations Singapore","2025-07-18T09:18:05.939Z"
"About",,"https://www.natas.travel/site/about?id=2","Travel Associations","tourism associations Singapore","2025-07-18T09:18:10.602Z"
